index,residual,influ,b_intercept,b_nbaths,b_nbeds,b_area,b_age,se_intercept,se_nbaths,se_nbeds,se_area,se_age
8.700000000000000000e+01,-2.457958755982222954e+01,8.715577067323511395e-02,1.811250202763771426e+02,-6.141133776518064025e+00,-6.538253561271713465e+01,2.069127927660654453e-01,-2.763883770764118619e+00,1.359700517010118404e+00,7.806325653613961635e-02,4.447356102531137972e-02,1.289440133082335828e-07,1.542045465197364922e-04
8.800000000000000000e+01,-3.822085393391691355e+01,1.285194688639549054e-01,4.025582144886286784e+01,1.286812086123215693e+01,-2.490636806852753438e+01,1.215446871432075138e-01,-6.843362045219527623e-01,2.045147979994234255e+00,1.107539158583291522e-01,8.789933534281922645e-02,1.750537312516616982e-07,2.187515401846886669e-04
8.900000000000000000e+01,-4.483759493496245341e+01,2.338539449882985621e-01,5.601736117059095932e+02,-2.243663274133585617e+01,-1.567322789019450511e+02,2.748008460658122876e-01,-4.357650429432657013e+00,3.710715101825113327e-01,3.483155097767182823e-02,2.768002778228781033e-02,4.080677273444096321e-08,3.626693968060681943e-05
9.000000000000000000e+01,-7.106315101761728670e+01,2.754808606623493014e-02,-1.741804733658212001e+01,1.680622864623722634e+01,1.484960436463164513e+01,6.908170861496022719e-02,-7.055578894642203780e-01,5.208175496858471476e-01,5.474328667847588870e-02,2.615133490920065057e-02,8.142072955905002488e-08,4.850232935144038434e-05
9.100000000000000000e+01,2.338044615452471930e+01,7.157956797761366730e-02,2.880880009580160106e+01,4.488311877746644996e+01,3.271781140542016075e+00,5.193724655923037670e-02,-6.947228029653468306e-01,5.690543780387148365e-01,4.077695267604507234e-02,4.087304029383671822e-02,8.222957036367907949e-08,3.895928346719179463e-05
9.200000000000000000e+01,-1.379564397723995484e+01,5.582551063584938883e-02,1.412478145484486092e+01,2.358952740289257477e+01,3.299123708765783647e+00,5.061597497208290136e-02,-5.267828688285022265e-01,4.682132950206440158e-01,5.015292362992734843e-02,2.067029675364020005e-02,6.989845655011201422e-08,4.680652604496101467e-05
9.300000000000000000e+01,-8.632451500489679574e+00,8.620197563672295227e-02,-5.610240639097033011e+01,4.366492543224124745e+01,-8.238352204659170397e+00,9.925090604277389539e-02,-6.675779114684848858e-02,4.466902301858746704e-01,3.626960291649225510e-02,3.567151860067436370e-02,3.915948114555609174e-08,3.882915999552144688e-05
9.400000000000000000e+01,6.776158521763875342e-01,1.239435702547227597e-01,1.203381042715974871e+02,1.147951663023774138e+01,-6.529478027978554699e-01,7.297057383934289765e-02,-2.205547127011457498e+00,8.515356123680991596e-01,8.636035723655807739e-02,6.046266848396449761e-02,1.378198465309573320e-07,1.219870926570723862e-04
9.500000000000000000e+01,6.415419621524762306e+00,5.333396071693854296e-02,5.522968566537278079e+00,1.815808803457190024e+01,1.321502233321999498e+01,5.646650309180571703e-02,-7.634538111999130683e-01,4.965300380233753641e-01,5.156866290456780383e-02,2.297764332611198362e-02,6.821622737256825885e-08,5.291652139983924451e-05
9.600000000000000000e+01,-5.586052406450635033e+01,2.406039632986568463e-02,-2.574930468094784786e+01,1.568984883781692119e+01,1.387328229180227979e+01,7.678096820721175275e-02,-6.728801917263005361e-01,5.753824268501083194e-01,5.588666611383698996e-02,2.751248040240153458e-02,9.234472557399178976e-08,5.329066028529649731e-05
9.700000000000000000e+01,2.659116348130213936e+01,7.227657630766967656e-02,5.345674748291031619e+00,2.884274769632683899e+01,1.372333936076447714e+00,5.040458702530443980e-02,-3.833616660949435428e-01,4.724914947612569582e-01,4.528517947505018154e-02,2.077234097128090318e-02,6.557119817210219462e-08,4.753375181154238343e-05
9.800000000000000000e+01,-3.043767439426767396e+01,1.461407013779468800e-01,1.255151620812150099e+02,2.705699391567348400e+01,-2.516048572818592532e+01,1.377117222281806774e-01,-3.380026768552932825e+00,1.292771574611984775e+00,8.081048359891301880e-02,4.879687194525842570e-02,1.340083351923446806e-07,1.918567203796566032e-04
9.900000000000000000e+01,1.303919052698522023e+02,1.250858910399471613e-01,8.255881912298668794e+02,2.205302364125123660e+01,-1.643528913678848937e+02,2.385766685859032621e-01,-7.602870176624859866e+00,3.978537474992629996e-01,2.398680763735987556e-02,2.540472215920466445e-02,2.176720281965460951e-08,2.933726046497830446e-05
1.000000000000000000e+02,-2.803746388454891303e+01,3.109849056929462133e-02,1.440210737558744825e+01,2.904068806345818388e+01,-1.898820579667672703e+00,5.448358504174756478e-02,-4.679248072342050979e-01,4.593140116540486706e-01,4.811811573316576024e-02,2.243677180709860788e-02,7.038563169136481259e-08,4.519475513946768130e-05
1.010000000000000000e+02,-6.510744730731630625e+00,9.042363757889060327e-02,-4.466688238609724237e+01,-3.072544454010284198e-02,6.423346069726605378e-01,1.430861450544290980e-01,-1.105599965743915947e+00,1.343703748749633053e+00,7.076874705599234261e-02,7.236691583571101816e-02,9.692208628618579789e-08,8.010290989919086415e-05
1.020000000000000000e+02,-1.210114102804522815e+02,4.307472711711769070e-02,-7.507558422622979322e+01,1.282684814190765721e+01,4.146287429718684692e+00,1.258422029575683443e-01,-2.257083229665388657e-01,4.930245082396792489e-01,4.706647622773038608e-02,3.417760804382506679e-02,3.746654386285747204e-08,5.327334649222213102e-05
1.030000000000000000e+02,2.055426462577523239e+01,1.899603288168149051e-01,9.508450574330549898e+01,2.086403456237616183e+01,-1.689626341942709686e+01,1.105036098119879934e-01,-2.419841393591948719e+00,2.208672343626965073e+00,1.539609992713789621e-01,8.942507901206918353e-02,2.123523576930576496e-07,3.012359154110921550e-04
1.040000000000000000e+02,-3.301044810297850063e+01,6.159430886735302313e-02,-4.364509779179276450e+01,1.105042374218655254e+00,-3.098799357212520533e-01,1.431679086515035004e-01,-1.117160116267948089e+00,1.360979443931520816e+00,6.917682919814956144e-02,7.046025115758221269e-02,9.753738420000262237e-08,8.069463320642342185e-05
1.050000000000000000e+02,-3.332120161111070900e+01,8.418084669003679521e-02,4.521446793650801510e+01,4.856483690518444973e+00,-6.493249674850803288e+00,1.112627387199336265e-01,-1.388527704318716083e+00,7.233603016119302120e-01,5.577876571501236974e-02,3.341847031883821151e-02,6.427219293863617541e-08,6.227797158579197710e-05
1.060000000000000000e+02,-7.835366886097952488e+01,2.135414491697706085e-01,-2.452604298495892010e+01,3.885897485712952459e+00,4.680429849831295286e+00,1.153762626947645586e-01,-9.004967415877853654e-01,8.341565218064016518e-01,5.888739627597135845e-02,4.095639423673718554e-02,5.749502992277935724e-08,6.646530999455555963e-05
1.070000000000000000e+02,8.946805083536901293e+00,3.259777762416937175e-01,1.754172708677787398e+02,-2.907783711545982896e+01,-7.571537286144800305e+01,1.999785240335605896e-01,-1.107894906607236996e+00,2.992125666776210835e+00,1.642374605332260484e-01,9.418391388905268669e-02,2.555039593230998108e-07,3.429942631892595058e-04
1.080000000000000000e+02,-2.473673721015797611e+01,7.595098872273710333e-02,2.252285412600242154e+01,2.204510211536753417e+01,-4.978822162923115968e+00,4.910908023660531807e-02,-2.852934368407728516e-01,4.931315671887122054e-01,5.435966348854796848e-02,2.198120185858743955e-02,7.118054882185442515e-08,5.039311656184504559e-05
1.090000000000000000e+02,-9.279031644885230889e+01,6.281086428938985611e-01,-2.784264830034764771e+01,4.946711484778218448e+01,-6.470407593836810634e+00,8.473182898624562198e-02,-3.652909166696391430e-01,4.840146515764520707e-01,3.788305643269158918e-02,3.547012947673618133e-02,5.673111090946606718e-08,3.376479687925199491e-05
1.100000000000000000e+02,1.000201742232248137e+01,1.744608196493754038e-01,-3.757368645079817071e+01,1.565094750514821875e+01,-1.232584987987107716e+01,1.128490859416089453e-01,2.478085842328353605e-02,6.063941096400193853e-01,6.462247949591931606e-02,2.932729836611391513e-02,6.350582300778516537e-08,6.361341179860007758e-05
1.110000000000000000e+02,3.667980230520333862e+01,2.540860306028415727e-01,5.949606563190442188e+01,4.969520573399478280e+01,-2.652496697585879915e+01,8.427386186554244873e-02,-1.266810226538156892e+00,2.080181224794867667e+00,9.779917846454010133e-02,8.438186327112870422e-02,1.709469558598164455e-07,1.984470556227709351e-04
1.120000000000000000e+02,-2.889699473645933381e+01,8.250334384124131948e-02,3.676206806787736241e+02,-8.922461829157580127e+00,-8.753681660517943897e+01,2.258400926431360922e-01,-3.947590072232632252e+00,3.749385006625649552e-01,3.409966261907501628e-02,2.509361338615662129e-02,4.797251414627857263e-08,3.331439953906054085e-05
1.130000000000000000e+02,2.695449737352022623e+01,1.363437291152368447e-01,2.923637709918777006e+01,-2.615116322346927547e+01,1.413235638170767139e+01,1.003542787512569645e-01,-5.647892709855126814e-01,1.728041923419834536e+00,1.422145619006693618e-01,1.172962847603570696e-01,2.378225499270404005e-07,2.401939933916617180e-04
1.140000000000000000e+02,-1.326450502847507096e-01,2.630368281040788569e-01,1.651099909013683487e+01,2.238709619866143896e+01,-4.211956496639595926e+00,4.855534851687015596e-02,-2.215778698849800721e-01,4.881614735695919971e-01,5.236018530971552065e-02,2.148056869385015638e-02,7.007438869518412056e-08,5.032754637750743424e-05
1.150000000000000000e+02,-2.626582257992584601e+01,5.055728525891059477e-02,6.433413067066476287e+01,2.558160831178186712e+01,-3.481598384673383606e+01,1.330216396171766124e-01,-1.343278600324359306e+00,4.136092334398072112e-01,3.893431188229771328e-02,2.986092621960211718e-02,5.841919077424476860e-08,4.078379116547034886e-05
1.160000000000000000e+02,-2.070451628613426465e+02,1.867762871580634920e-01,6.898349774649582287e+02,-2.318999310609425990e+01,-1.944662475916074413e+02,2.946059246467347403e-01,-5.027168320220787301e+00,3.878536373090697431e-01,3.142624832345942282e-02,2.714883655942344071e-02,3.059552951860452816e-08,3.389545986610031838e-05
1.170000000000000000e+02,5.143856413931217730e+00,1.328605233471702174e-01,8.898630103877691511e+01,-3.620805384051698717e+00,1.295790205615368507e+00,7.323445502808087482e-02,-1.229067550711822054e+00,1.016150172877867242e+00,1.008641642108211028e-01,4.944850841455224189e-02,1.689193057378713115e-07,1.073645222253144759e-04
1.180000000000000000e+02,6.336983133530230816e+01,3.408857012349161136e-02,-3.057952135812994854e+01,9.790350412330052876e+00,1.033005434782987386e+01,9.235241399555292607e-02,-6.324886424356479520e-01,7.306930644584318513e-01,6.058157346580051589e-02,3.034216096497356630e-02,1.098681908442216739e-07,7.192183404624822197e-05
1.190000000000000000e+02,1.955201244081877121e+01,2.064092177963441632e-01,-4.121283794647558807e+01,9.640430770497125934e+00,-9.216081676360431629e+00,1.145204197265227430e-01,1.098295552973649336e-02,6.763763097705951521e-01,7.055069541062433669e-02,2.932769578637675970e-02,8.380015505599196394e-08,7.204059603434549036e-05
1.200000000000000000e+02,5.169521294397516442e+01,1.381744974287069105e-01,6.474174722305897944e+01,2.095256079929661297e+01,-2.084945500191823697e+01,1.173660906501567402e-01,-1.516793525881017235e+00,4.014421060846980471e-01,4.234930132737670799e-02,2.489058289595148105e-02,7.743785240351845003e-08,4.004608198649894544e-05
1.210000000000000000e+02,-4.866527838405164630e+01,1.636791336448477352e-01,2.266582578186118013e+01,5.256484754573987317e+01,-3.448042431041028522e+01,8.182624193666027113e-02,-7.606950188368000187e-02,3.459497251082866764e+00,1.833768730026924809e-01,1.143814514647941705e-01,3.052524063161349865e-07,3.766991541170524867e-04
1.220000000000000000e+02,-3.491416333166601760e+01,6.694205430308927673e-02,3.633194527683352248e+01,1.517998496598416303e+01,1.006105617697213539e+01,5.388143280946677827e-02,-9.766116112491030066e-01,5.832168148367748994e-01,5.555755399869799493e-02,2.338104481735050685e-02,7.073437215302388973e-08,6.637026929136021023e-05
1.230000000000000000e+02,5.738341098483951441e+01,4.063435479570733783e-02,-2.181688460485993630e+01,4.791961566491356450e+01,-1.000016827649042028e+01,8.792561117209196642e-02,-2.985775506991316108e-01,4.394156661751353332e-01,3.063105182805039850e-02,3.267573511001321124e-02,4.030044373888465652e-08,3.700304621408682232e-05
1.240000000000000000e+02,2.268349583049655394e+02,1.898487161955891289e-01,6.404647164919738316e+02,9.709026897155528957e+01,-1.451127258962152951e+02,1.705845012489369816e-01,-6.384601531862277746e+00,5.512428438593180990e-01,2.795040273044388512e-02,3.363968495593008812e-02,2.069307247925316577e-08,3.725549960648843795e-05
1.250000000000000000e+02,1.491018006054138141e+02,2.360713571806284661e-01,1.815118351470871687e+02,8.740050737390870239e+00,-7.667131942165130454e+01,2.335045960250169694e-01,-3.290713385963665694e+00,1.326336065783275675e+00,7.712821592836724416e-02,4.549279337791914402e-02,1.398044062382928834e-07,1.443341342162818644e-04
1.260000000000000000e+02,1.868199559215868533e+01,1.964752427981202865e-01,8.102257567485976608e+01,-1.629307369465328037e+01,-1.170682325097849130e+01,1.523847802651626671e-01,-1.484489086975156802e+00,1.821039795054409272e+00,1.238232696931546029e-01,1.051201439981183372e-01,2.004966561894827210e-07,2.146094664632966639e-04
1.270000000000000000e+02,1.148555230683081163e+01,7.895936040049549021e-02,-2.848206652449320231e+01,8.821093708843150694e+00,-8.874372269725359530e+00,1.130327384075627550e-01,-1.744753259709320714e-01,8.282836946050972093e-01,7.867538439829351027e-02,3.441733428835195424e-02,9.086676078031587297e-08,8.170329932911691304e-05
1.280000000000000000e+02,2.669999001094709001e+01,9.112177151723595270e-02,-1.046647501301573868e+01,6.274655887341730676e+01,5.126569308747438214e+00,4.073250217930649703e-02,-3.895728589954378096e-01,7.068067974305792811e-01,4.801497640367456687e-02,5.423056058008918212e-02,7.988168040565620569e-08,5.046064910340881460e-05
1.290000000000000000e+02,-3.128534130768127852e+01,1.193651149672317335e-01,2.993590744896935263e+01,-1.425389928216609192e+01,-1.447795923221489289e+01,1.516369508944672706e-01,-1.202849056297198516e+00,2.130268768666659707e+00,1.117399204513336991e-01,9.189263895020916006e-02,1.360936942915310083e-07,1.226560309534869653e-04
1.300000000000000000e+02,-1.132046193693701071e+02,1.168311178984623167e-01,-1.796342560032854863e+01,4.506209514558219276e+00,-8.070838016625360822e+00,1.155379576498525851e-01,-3.337859426490296100e-01,9.456165983527553554e-01,8.735728770669601295e-02,3.816179779548073414e-02,9.877667106271716096e-08,8.929306121424555984e-05
1.310000000000000000e+02,-4.264807324277421685e+01,9.963279446070762158e-02,-1.648942306815619929e+01,3.223624026270186960e+00,-1.266111079819627783e+00,1.371011009961624616e-01,-1.424423319127848586e+00,1.165313861406866991e+00,6.267047440523328128e-02,5.770346549851874257e-02,8.504188935632133251e-08,7.321787630134195593e-05
1.320000000000000000e+02,4.668004209579541453e+01,8.811484526904896086e-02,5.627833008537383108e+01,-1.022090266787427737e+01,2.466018636687765664e+00,9.221285047140301283e-02,-1.001552157794146858e+00,9.685769076594137328e-01,1.321595159304508882e-01,5.298251291833321053e-02,1.778299309969433090e-07,9.292042501527539961e-05
1.330000000000000000e+02,-8.334417927442640917e+01,1.822307367590637051e-01,1.891559103937062218e+02,-2.832627273351766917e+01,-7.629041780540674722e+01,1.983480469917123235e-01,-1.295703917654433379e+00,3.015720940716624110e+00,1.640837903562332445e-01,9.507275516187270459e-02,2.525429113269641757e-07,3.416537288985833942e-04
1.340000000000000000e+02,7.089896447694403037e+01,1.048593766710405467e-01,1.146995463609647459e+01,3.581568276814032004e+00,8.436202579887552844e-01,1.162650867627469664e-01,-1.364135899488068127e+00,9.201959058077728848e-01,6.160187277538752004e-02,4.614409211315866760e-02,6.965852564979049874e-08,6.522409857919924455e-05
1.350000000000000000e+02,1.438395442831690616e+02,1.842491128584965998e-01,1.197394435581143739e+02,-5.023406715231693909e+00,1.872079563154237292e+01,6.592900808353756303e-02,-2.390618159614024574e+00,1.206002497460952227e+00,1.063891395002868612e-01,8.573724446613685546e-02,1.679204185545336688e-07,1.741058246424910126e-04
1.360000000000000000e+02,9.926574986596290273e+01,6.058071314023985021e-01,-2.800825292172173420e+01,1.895058861642102244e+01,1.319331643948562949e+01,7.352542739006662220e-02,-6.210024009003969336e-01,5.210305510344334090e-01,5.265542101707101907e-02,2.606077766364101392e-02,8.455380817055656470e-08,4.734050413235840114e-05
1.370000000000000000e+02,-3.043863579794134466e+00,5.180888473386572463e-02,1.091993389737287998e+02,3.774373358351446228e+01,-4.305488131624829862e+01,1.282368437887315138e-01,-1.305239885493241214e+00,5.917526857058508227e-01,6.435038119241423549e-02,3.837726800423843510e-02,8.917294105749851375e-08,5.314243089778482705e-05
